market,SUM(sales1d),SUM(cost),avg_acos,campaignId,campaignName,adGroupId,adGroupName,advertisedSku,new_campaignName,new_adGroupName
FR,22.56,1.11,0.049202,534180651779857,DeepBI_0502_M35 manu_overstock,304183250773689,DeepBI_0502_M35 manu_overstock,LPM17SS00350BLK00MR4V2,DeepBI_0502_M35 manu_overstock,DeepBI_0502_M35 manu_overstock
FR,21.43,0.8,0.037331,13785940172647,M35-Auto_overstock,160887290533579,Ad group 1,LPM17SS0035MT0300LR4,DeepBI_0502_M35-Auto_overstock,DeepBI_0502_Ad group 1
FR,21.43,0.98,0.04573,13785940172647,M35-Auto_overstock,160887290533579,Ad group 1,LPM17SS00350WHI0XLR4V2,DeepBI_0502_M35-Auto_overstock,DeepBI_0502_Ad group 1
FR,21.43,1.07,0.04993,534180651779857,DeepBI_0502_M35 manu_overstock,304183250773689,DeepBI_0502_M35 manu_overstock,LPM17SS00350BLK0XLR4,DeepBI_0502_M35 manu_overstock,DeepBI_0502_M35 manu_overstock
FR,21.43,0.55,0.025665,394390985152618,DeepBI_0502_M92 M93 manu_overstock,551830018868694,DeepBI_0502_M92 M93 manu_overstock,LPM21SS0093MT0100MR2,DeepBI_0502_M92 M93 manu_overstock,DeepBI_0502_M92 M93 manu_overstock
FR,21.43,0.79,0.036864,394390985152618,DeepBI_0502_M92 M93 manu_overstock,551830018868694,DeepBI_0502_M92 M93 manu_overstock,LPM21SS0093MT012XLR2,DeepBI_0502_M92 M93 manu_overstock,DeepBI_0502_M92 M93 manu_overstock
FR,20.82,0.74,0.035543,419435690615995,DeepBI_0502_L02 Manu_overstock,510948590522856,DeepBI_0502_L02 Manu,LPL16SS00020BLK00LB1,DeepBI_0502_L02 Manu_overstock,DeepBI_0502_L02 Manu
FR,20.82,0.9,0.043228,292867919199992,DeepBI_0502_L02 auto1_overstock,454168625952474,DeepBI_0502_L02 auto1,LPL16SS00020BLK00LB1,DeepBI_0502_L02 auto1_overstock,DeepBI_0502_L02 auto1
FR,20.0,1.12,0.056,534180651779857,DeepBI_0502_M35 manu_overstock,304183250773689,DeepBI_0502_M35 manu_overstock,LPM17SS00350BLKXXLR4V3,DeepBI_0502_M35 manu_overstock,DeepBI_0502_M35 manu_overstock
FR,19.99,1.12,0.056028,549410556087868,DeepBI_0502_BR:Lounge - M92 - Broad,332447225169499,DeepBI_0502_BR:Lounge - M92 - Broad,LPM21SS0092MT060XLR2,DeepBI_0502_BR:Lounge - M92 - Broad,DeepBI_0502_BR:Lounge - M92 - Broad
FR,18.32,1.11,0.06059,519687384968615,DeepBI_0502_M19 auto_overstock,524359050573607,DeepBI_0502_M19 auto,LPM17SS0019DGRN00LA1,DeepBI_0502_M19 auto_overstock,DeepBI_0502_M19 auto
FR,18.32,0.89,0.048581,358912452756123,DeepBI_0502_M19 manu 2_overstock,401945033887736,DeepBI_0502_M19 manu 2,LPM17SS00190OLV3XLR1,DeepBI_0502_M19 manu 2_overstock,DeepBI_0502_M19 manu 2
FR,18.32,0.92,0.050218,519687384968615,DeepBI_0502_M19 auto_overstock,524359050573607,DeepBI_0502_M19 auto,LPM17SS00190BLK00LR1-22V1,DeepBI_0502_M19 auto_overstock,DeepBI_0502_M19 auto
