market,SUM(sales1d),SUM(cost),avg_acos,campaignId,campaignName,adGroupId,adGroupName,advertisedSku,new_campaignName,new_adGroupName
UK,25.48,4.63,0.181711,246555855166039,M19 - AUTO,271461786038701,M19 AUTO,LPM17SS0019BURYXXLR1-23V1,DeepBI_0502_M19 - AUTO,DeepBI_0502_M19 AUTO
UK,24.99,0.96,0.038415,390434898028208,Xmars AI G19-Manual,400763495726614,Ad group - 10/04/2024 15:43:49.189,LPG24SS0019MT012XSR4,DeepBI_0502_Xmars AI G19-Manual,DeepBI_0502_Ad group - 10/04/2024 15:43:49.189
UK,24.99,0.83,0.033213,390434898028208,G19-Manual,400763495726614,Ad group - 10/04/2024 15:43:49.189,LPG24SS0019MT012XSR4,DeepBI_0502_G19-Manual,DeepBI_0502_Ad group - 10/04/2024 15:43:49.189
UK,24.99,0.83,0.033213,504111313714291,G19-Auto,506784597763149,Ad group - 10/04/2024 15:41:49.786,LPG24SS0019MT012XSR4,DeepBI_0502_G19-Auto,DeepBI_0502_Ad group - 10/04/2024 15:41:49.786
UK,24.99,0.87,0.034814,458035444567673,DeepBI_0502_K01 manu,545689339054467,DeepBI_0502_广告组 - 22.7.2022 14:10:16,LPK17SS0001MUT1008R4,DeepBI_0502_K01 manu,DeepBI_0502_广告组 - 22.7.2022 14:10:16
UK,24.99,2.71,0.108443,83835255713841,K01 - Auto,279989902040418,All colors,LPK17SS0001MUT900LR4,DeepBI_0502_K01 - Auto,DeepBI_0502_All colors
UK,24.99,0.64,0.02561,3837467415171,K01 - Phrase,148307171487413,Ad group 1,LPK17SS0001MUT900LR4,DeepBI_0502_K01 - Phrase,DeepBI_0502_Ad group 1
UK,24.99,2.05,0.082033,266679740348567,K13 - auto,207861781864646,K13 - auto,LPK22AW0013BRWN00MR1,DeepBI_0502_K13 - auto,DeepBI_0502_K13 - auto
UK,24.99,1.35,0.054022,281871948223576,M07/M08-Manual,311330022471443,Ad group - 10/04/2024 15:38:15.752,LPM16SS0007WHI00MR2V2,DeepBI_0502_M07/M08-Manual,DeepBI_0502_Ad group - 10/04/2024 15:38:15.752
UK,24.99,0.54,0.021609,306789012396001,M07/M08-Auto,499874276445698,Ad group - 10/04/2024 15:37:22.922,LPM16SS0007WHI00MR2V2,DeepBI_0502_M07/M08-Auto,DeepBI_0502_Ad group - 10/04/2024 15:37:22.922
UK,24.99,1.89,0.07563,507880996056676,DeepBI_0502_M07 M08 manu,384341125899683,DeepBI_0502_M07 M08-Manu,LPM16SS0007WHI00MR2V2,DeepBI_0502_M07 M08 manu,DeepBI_0502_M07 M08-Manu
UK,23.36,3.84,0.164384,276635269614975,Out - M19 - Broad 2023,13722148790089,Ad group 1,LPM17SS00190WHI0XLR1-22V1,DeepBI_0502_Out - M19 - Broad 2023,DeepBI_0502_Ad group 1
UK,23.32,0.65,0.027873,451344626058524,DeepBI_0502_M36 auto_overstock,325334522996975,DeepBI_0502_Ad group 1,LPM17SS00360BLK0XLR4,DeepBI_0502_M36 auto_overstock,DeepBI_0502_Ad group 1
UK,20.82,0.32,0.01537,266361831354637,Xmars AI M93 - Broad,176783879891403,Ad group 1,LPM21SS0093MT0200SR2,DeepBI_0502_Xmars AI M93 - Broad,DeepBI_0502_Ad group 1
